"id_reservation","id_listing","id_guest","id_traveler","id_host","dim_cancellation_reason","ts_cancelled","ds"
"204B08BD","10AD9DD","37F6E4C","37F6E4C","6D9E59D","accommodations_unnecessary","1511465926",2017-11-23
"313CF4AC","10CA74A","870CB48","870CB48","F91DCC","accidental_reservation","1530125934",2018-06-27
"12681456","ECB70D","2F44C67","2F44C67","1F6AEC","accommodations_unnecessary","1492561668",2017-04-19
"26DC757F","11DF498","4CB1528","4CB1528","7C55056","other","1519487125",2018-02-24
"1B46AED1","CAD9B7","23728DF","23728DF","478DB29","dislike_accomodations","1504552838",2017-09-04
"3D5460EF","1539B6F","1892A6F","1892A6F","3BA4965","travel_dates_changed","1542300633",2018-11-15
"253158B8","1515E81","7DF10EA","7DF10EA","49C7036","host_courtesy","1527552392",2018-05-29
"29B698C3","136A28A","16F67E1","721715E","2801069","other","1538406370",2018-10-01
"20AAC421","F38D56","1649CAE","1649CAE","5053AAC","not_available","1512033148",2017-11-30
"FFB7334","EB587F","556AFBB","556AFBB","274CE2","unknown","1485840035",2017-01-31
"3088840F","115300E","35652AA","35652AA","4396608","accommodations_unnecessary","1529561717",2018-06-21
"15593FE9","B22C10","6B02B47","1533025","1BE89D8","unknown","1497642690",2017-06-16
"1EDA0718","E9C71B","188933F","188933F","12BC925","uncomfortable_with_guest","1509726690",2017-11-03
"321E20B3","101E0D9","4808189","4808189","6B92BA7","other","1531301605",2018-07-11
"1B75C39A","10B6A6F","4788CF3","4788CF3","7154353","unknown","1506023226",2017-09-21
"F8B24CE","3D8991","D15E92","D15E92","91563B","unknown","1489873332",2017-03-18
"344094AC","19804F2","1BD75B2","1BD75B2","8DC0D90","accommodations_unnecessary","1533672581",2018-08-07
"20393ADA","14BFB46","A4F7F0","A4F7F0","972A3EB","unknown","1512426851",2017-12-04
"2512B813","1465D8E","8B3A0B2","8B3A0B2","87330C8","host_legal_landlord","1519332271",2018-02-22
"208131E6","10721BB","891B8FD","891B8FD","6ECFEBD","unknown","1511777369",2017-11-27
"3726873D","1250659","381E879","381E879","298AABC","accommodations_unnecessary","1535700274",2018-08-31
"16C983A8","1197405","840F1BC","2AA7510","583F35F","other","1499872035",2017-07-12
"351F4FAB","175B22C","C690FC4","C690FC4","5D8C54B","accommodations_unnecessary","1538037118",2018-09-27
"12232A2C","D63A84","1839F94","1839F94","50380E9","extenuating_circumstance","1505934200",2017-09-20
"287EAA03","134CC23","1310221","1310221","4C427C9","other","1523253474",2018-04-09
"20533A8C","9E49C1","6A8AD4E","6A8AD4E","2C21588","other","1511453292",2017-11-23
"21C29BA0","1517F8A","21DC721","21DC721","97E1BD2","unknown","1516612872",2018-01-22
"398D8760","10E89A2","CFB5C3E","CFB5C3E","62990FB","extenuating_circumstance","1538236666",2018-09-29
"33E060EA","15F9B1A","14AFD3","14AFD3","9104886","other","1533651390",2018-08-07
"FC00DCC","D297FA","118570C","118570C","1F2F438","not_available","1486062467",2017-02-02
"FFE0CBB","21DFA1","1F1E99A","1F1E99A","ACCF53","other","1486495141",2017-02-07
"230E657B","147D57A","5A0304E","5A0304E","2D9C211","extenuating_circumstance","1517241367",2018-01-29
"30E7A461","B07495","2135CBA","2135CBA","30DD8EE","extenuating_circumstance","1530915161",2018-07-06
"2B634C54","1692729","2B769D6","2B769D6","79AE962","host_courtesy","1524339263",2018-04-21
"34066404","6CCF8D","B0BA1C8","B0BA1C8","F18B6A","unknown","1532937790",2018-07-30
"21A7AC5D","14EDFF9","48131D","48131D","2044646","extenuating_circumstance","1519976789",2018-03-02
"30DE51F8","186AE30","A6924B","A6924B","1391495","accommodations_unnecessary","1531173380",2018-07-09
"2F7546E3","6CB4FC","900A5DC","900A5DC","1A8E78D","other","1528281266",2018-06-06
"287C7C4B","153A033","5CBE97F","5CBE97F","7E58EC0","extenuating_circumstance","1521383561",2018-03-18
"3860A13C","1A3BA5D","64CD432","64CD432","69E6E0D","other","1538749754",2018-10-05
"13E45BF0","83EABD","7091462","7091462","2B57229","accidental_reservation","1495227996",2017-05-19
"2B9071DB","13A94D0","76D94E5","76D94E5","D72D66","accidental_reservation","1524030766",2018-04-18
"3BE5140A","16550BA","9AE1C6B","9AE1C6B","6D76530","accidental_reservation","1540729403",2018-10-28
"137BDFF8","54D7B4","11ADE9","11ADE9","1B7D272","accommodations_unnecessary","1494959965",2017-05-16
"128B2144","AB9AB4","11E21DF","11E21DF","2F64A46","accommodations_unnecessary","1494667186",2017-05-13
"3A0FA525","1896796","988B7F","988B7F","1BE9D5","extenuating_circumstance","1541004632",2018-10-31
"1B7B6C48","106DB33","47CF2FD","47CF2FD","18A99C","accommodations_unnecessary","1504755216",2017-09-07
"27754E7F","1283082","7916169","7916169","4D2B575","accommodations_unnecessary","1520113139",2018-03-03
"3C231928","13E04DE","532F8F1","532F8F1","5FAFCBC","unknown","1541078953",2018-11-01
"3305D5CF","388B23","480CB5","480CB5","2FB2C7","other","1535258383",2018-08-26
"37FC8C17","1A4E45F","F527F0","F527F0","C2A0880","unknown","1536567490",2018-09-10
"25D8D371","10F40E4","17BCF07","17BCF07","232FA10","host_courtesy","1518562944",2018-02-13
"21989D9E","25663B","78D00D8","78D00D8","BF3C42","other","1515122645",2018-01-05
"241D772B","10F3B49","2C987D8","2C987D8","2994EE","other","1516601219",2018-01-22
"2594CEE6","104D628","48D6D0F","48D6D0F","6D6134F","accommodations_unnecessary","1518172426",2018-02-09
"1D7AEF43","1437ED4","7835CEA","7835CEA","9208E71","not_available","1507363217",2017-10-07
"29DD9022","DDC9C","793EFD6","793EFD6","4674D4","accidental_reservation","1522439524",2018-03-30
"2B9F100C","112F38E","C557F9","C557F9","494134D","accommodations_unnecessary","1524134265",2018-04-19
"1281B867","88F37","370A84C","370A84C","2A1559","accidental_reservation","1492181697",2017-04-14
"2F634AB7","BB0AE0","B8A379E","B8A379E","2581B73","accidental_reservation","1528215423",2018-06-05
"29ECFFC2","1307D2E","99F0829","99F0829","10E0C98","not_available","1522502202",2018-03-31
"1767B5AF","82D81D","2F7CC37","2F7CC37","2B0A1C3","accommodations_unnecessary","1500971683",2017-07-25
"101A8E0B","9E22BF","6D2078F","6D2078F","2D28E07","extenuating_circumstance","1488448493",2017-03-02
"296465C7","15294B3","A48D932","A48D932","120100","accommodations_unnecessary","1522263284",2018-03-28
"30D55BC2","DD6097","5BF5F75","5BF5F75","557B0C5","other","1529797263",2018-06-23
"21F0D8C5","13EB58B","5E891A1","5E891A1","8F11D9E","accommodations_unnecessary","1515679125",2018-01-11
"1AC00BD1","126A3F4","8CD633A","8CD633A","807F02F","accidental_reservation","1503688205",2017-08-25
"10B93588","FC1640","290A003","290A003","16AF9A9","accommodations_unnecessary","1487912237",2017-02-24
"2B0384A4","A953F2","E047A7","E047A7","EB9C20","accidental_reservation","1523493111",2018-04-12
"2BBB887C","171D931","958141E","958141E","AE47365","accommodations_unnecessary","1524199010",2018-04-20
"35252685","1A516BC","80D35E7","80D35E7","C694D71","extenuating_circumstance","1533825906",2018-08-09
"322A95FB","17B5AF7","511E15","511E15","857CC2C","accommodations_unnecessary","1531201760",2018-07-10
"36507E97","113C06D","5BFFE8E","5BFFE8E","42533CC","accidental_reservation","1534864787",2018-08-21
"F2B22BB","EF2C68","54A5DB6","54A5DB6","5FC58F2","unknown","1483490794",2017-01-04
"3D8DA08E","177B707","3073175","3073175","B1728F5","accommodations_unnecessary","1543004309",2018-11-23
"273AF1C7","F05B3D","74A6390","74A6390","56181DA","accidental_reservation","1519855875",2018-02-28
"1A851F76","1384BB0","D0D2F","D0D2F","8B5B2D6","other","1503410886",2017-08-22
"142CB7D4","12095A9","57F00AA","57F00AA","258BC17","unknown","1496069440",2017-05-29
"FE1BE2A","100849F","1655509","1655509","10C5E0A","needs_maintenance","1487155691",2017-02-15
"2082AE47","13141A7","7C71A03","7C71A03","5B8DFDF","accommodations_unnecessary","1512616267",2017-12-07
"3D480666","1C5B22E","819301F","819301F","6247B04","extenuating_circumstance","1543590459",2018-11-30
"2F7B7AB0","95A6E6","71D010","71D010","2E5C5BE","extenuating_circumstance","1528386148",2018-06-07
"3685F849","175939F","744883C","744883C","B05A870","other","1535175794",2018-08-25
"210EAAD6","14C199E","436C9A2","436C9A2","343D3DB","unknown","1512571761",2017-12-06
"FFD74C3","1030897","67C9D8","67C9D8","43EF64F","other","1486273942",2017-02-05
"3E0C656B","194CFEC","89C9B8D","89C9B8D","322B260","accidental_reservation","1543192157",2018-11-26
"382A85EE","141D3D3","CCAAC7D","CCAAC7D","3E8892F","unknown","1536768478",2018-09-12
"3A48B431","1B67E43","210C60C","210C60C","CEB750B","unknown","1539022748",2018-10-08
"13DC36D9","CED100","1069946","1069946","42C9A8E","unknown","1495194948",2017-05-19
"130E0B1C","1093F9F","53D2DB7","53D2DB7","4C61088","unknown","1493573687",2017-04-30
"2586CC75","13FD37F","9233B66","9233B66","43D4A05","other","1517959704",2018-02-06
"1AD3ECD0","DD9955","5E4765","5E4765","4437FF1","unknown","1504282606",2017-09-01
"30FFCE59","14AB9D4","14602E3","14602E3","95EF95F","other","1529896027",2018-06-25
"2AC39D89","EFDCAF","1C01C4","1C01C4","465C9CD","tns","1527876438",2018-06-01
"165162AE","1294DB0","3B9B9E","3B9B9E","6A22AF6","other","1501674613",2017-08-02
"363D35A8","135C554","2D54115","2D54115","D1A23B","extenuating_circumstance","1536153275",2018-09-05
"22A16D3C","127C855","3922649","3922649","580B8EF","other","1514907881",2018-01-02
"27965A25","15DD8EA","2C35FC1","2C35FC1","448BA18","other","1520432175",2018-03-07
"3A771BB9","E8A582","3E42C92","3E42C92","2256A2C","accommodations_unnecessary","1539190762",2018-10-10
"26177044","150F20C","39979C6","39979C6","BED0D","host_courtesy","1526815428",2018-05-20
"15F45EBE","1221D96","2D93BF","2D93BF","6B5BA3D","unknown","1498133518",2017-06-22
"393BB67C","1A2999E","18ECBD0","18ECBD0","447C3B","accommodations_unnecessary","1538004523",2018-09-26
"26E28F7D","1659061","36FA8BE","36FA8BE","40199CB","host_legal_landlord","1521656781",2018-03-21
"289A8674","1677FD5","35EEC53","35EEC53","15143B5","accommodations_unnecessary","1524114421",2018-04-19
"33B87BB6","18A616D","BAC5EE6","BAC5EE6","5A4B336","not_available","1532988274",2018-07-30
"2EC76B8A","165F69A","53262A4","53262A4","41FED12","extenuating_circumstance","1528983820",2018-06-14
"269E80C6","16165EE","2E63268","2E63268","653C18F","accommodations_unnecessary","1519917627",2018-03-01
"38B94F8D","156FE0F","177B9C5","177B9C5","958900","accommodations_unnecessary","1539458925",2018-10-13
"30CE7126","1903F5E","3D5E039","3D5E039","B1DC68E","extenuating_circumstance","1530992909",2018-07-07
"1BEDCC60","13DF578","550C460","550C460","F4D68A","not_available","1505316645",2017-09-13
"3000DE89","16F251D","B67768A","B67768A","AC8EA0A","dislike_accomodations","1528822003",2018-06-12
"372EA0F9","1AD8A35","B0CC17D","B0CC17D","831441E","other","1536322007",2018-09-07
"3B75F3D1","884F05","783429E","783429E","12EDD11","travel_dates_changed","1540264171",2018-10-23
"10A2BB76","6CB4CA","1D9158E","1D9158E","2983F9","extenuating_circumstance","1497615225",2017-06-16
"3961CF53","10FF74D","7BD5D13","7BD5D13","74370CB","accommodations_unnecessary","1539188944",2018-10-10
"3C039C34","1C2D87D","18F2A8A","18F2A8A","C51D2C4","accommodations_unnecessary","1540858027",2018-10-30
"14BADEDC","E540E1","1049B2B","1049B2B","3A91197","accommodations_unnecessary","1497664479",2017-06-17
"1F0F3906","D2106D","5877FA3","5877FA3","4D02EAA","accommodations_unnecessary","1512146349",2017-12-01
"338A8CE5","180F620","11D46EB","11D46EB","46B354","accommodations_unnecessary","1537055274",2018-09-15
"100F59B9","6487BF","17744E3","17744E3","57CBF3","accommodations_unnecessary","1487152487",2017-02-15
"2A54FBB6","131F8FE","9CEF2B4","9CEF2B4","48E7E79","host_courtesy","1522947241",2018-04-05
"12384A51","7BA931","730A29","730A29","66B2EA","other","1493287700",2017-04-27
"13869049","199BE4","7ADD0AA","7ADD0AA","866A66","unknown","1494958053",2017-05-16
"352BFE4B","15DDD85","1CE9C16","1CE9C16","336FF24","extenuating_circumstance","1534782190",2018-08-20
"30685E72","968786","81DD0A0","81DD0A0","9A2F62","accommodations_unnecessary","1529419989",2018-06-19
"3BF5B645","68301B","B1612B","B1612B","5ED29","accommodations_unnecessary","1543588411",2018-11-30
"1F8FD926","CC907B","6C692E","6C692E","48CA485","extenuating_circumstance","1524849425",2018-04-27
"1F9338B2","4DF7BD","78D1F53","78D1F53","18AA0F6","unknown","1510708213",2017-11-15
"1BEB6116","131A4FB","6A6A751","6A6A751","72E3BFB","unknown","1505237186",2017-09-12
"383A73C8","1A2B31A","25C9210","25C9210","C373211","accommodations_unnecessary","1536868630",2018-09-13
"2C8C81C9","11CA8E8","D39F1C","D39F1C","7BA1E21","accommodations_unnecessary","1525601956",2018-05-06
"3261B9CB","151C3E3","58200BB","58200BB","6102663","other","1531253317",2018-07-10
"3AFAB92E","16A6F58","9E8DF33","9E8DF33","717F1E1","accommodations_unnecessary","1539690925",2018-10-16
"3A5EFFE6","1A06046","E7202E","E7202E","3D060D","host_courtesy","1540245118",2018-10-22
"1AB0B009","1384732","8CB2495","8CB2495","1FDA204","unknown","1512253838",2017-12-02
"269F3696","12F5B5","1D3702F","1D3702F","507CAD","accommodations_unnecessary","1522755952",2018-04-03
"2477E190","149A4F4","95C7DB9","95C7DB9","9073C12","accommodations_unnecessary","1516801886",2018-01-24
"DD18CEA","7A8F3C","40D1192","40D1192","104B458","other","1483630876",2017-01-05
"3B3FF44E","13388A3","11BAA0E","11BAA0E","1F98645","other","1541966710",2018-11-11
"33BA1E6A","EB5AA2","765FD55","765FD55","3741E5C","other","1533516681",2018-08-06
"2D29D3A4","159AF64","1AE61C","1AE61C","2783991","accidental_reservation","1525755565",2018-05-08
"383E56E5","1AA90E5","686961","686961","2169AB","host_courtesy","1536806987",2018-09-13
"13412FB1","EB7721","7AE63B9","7AE63B9","47054F6","accommodations_unnecessary","1494114452",2017-05-06
"3C8897F9","1A651B6","1D6EE2B","1D6EE2B","C73837D","travel_dates_changed","1541626319",2018-11-07
"185BD846","12B9A62","7DE2A57","7DE2A57","81ED60F","accommodations_unnecessary","1501102382",2017-07-26
"36D99D12","1978DFE","A80FE15","A80FE15","BF86A3A","other","1535434046",2018-08-28
"3076B1F7","18D6CB1","BB3F83A","BB3F83A","BAAF3CE","unknown","1529390087",2018-06-19
"3558F1D9","16F950C","534BE9B","534BE9B","3DFD390","accidental_reservation","1534019190",2018-08-11
"222555F2","126DCC3","106F422","106F422","48494D","other","1514234795",2017-12-25
"15A42311","123F6FC","4A1A93A","4A1A93A","2A55D83","accommodations_unnecessary","1498440240",2017-06-26
"313EA6E0","13BABC5","2063E06","2063E06","D438AC","uncomfortable_with_guest","1530378444",2018-06-30
"26DE391E","5251D0","3B1AE2D","3B1AE2D","4958EA","accidental_reservation","1521208934",2018-03-16
"2C0B640F","1757616","B0FCEE8","B0FCEE8","B04E8A6","extenuating_circumstance","1525222321",2018-05-02
"28BA310B","15EAC88","148E2AB","148E2AB","283ADB9","not_available","1521402379",2018-03-18
"16597D08","BF7509","5136B92","5136B92","5D016F","extenuating_circumstance","1498852301",2017-06-30
"F408411","496284","146AF86","146AF86","100CA73","other","1484170746",2017-01-11
"FE67BA3","7A92CF","13FE867","13FE867","2872E3B","extenuating_circumstance","1501648185",2017-08-02
"366549D3","E2F963","2731987","2731987","58EA392","other","1534954562",2018-08-22
"383720D9","1080D5E","5FE4883","5FE4883","8D7E46","accommodations_unnecessary","1537867272",2018-09-25
"39B61B2F","CEF00A","58149A0","58149A0","4A85831","accommodations_unnecessary","1539829081",2018-10-18
"3A1090EB","146F755","1099675","1099675","835D134","extenuating_circumstance","1539381869",2018-10-12
"30517842","644E8C","F01579","F01579","20CA2D7","other","1529562523",2018-06-21
"142AC5DA","EEC8D3","D09CD7","D09CD7","A7EC1B","other","1496246252",2017-05-31
"35E2C49C","1A458BC","10F4BDC","10F4BDC","A30A43E","accommodations_unnecessary","1536891588",2018-09-14
"2BB685E4","721175","1AF761C","1AF761C","15501BE","travel_dates_changed","1524576691",2018-04-24
"1D4814E6","13FD26E","72DBDCB","913BDE5","375B034","not_available","1508353629",2017-10-18
"217BA648","16E1C9","691B2A","691B2A","7A46BE","other","1515174520",2018-01-05
"28C7F929","529DD6","4236963","4236963","1AC4459","extenuating_circumstance","1524514918",2018-04-23
"126D16E9","114D691","842721","842721","23FE5A9","other","1492054037",2017-04-13
"360C7C85","19673AD","BF1156","BF1156","10CC4F2","other","1534688431",2018-08-19
"32B41AC2","BEE417","3B5AB77","3B5AB77","3717FC","accommodations_unnecessary","1532475803",2018-07-24
"3B4AD38B","4E0126","32ADBF6","32ADBF6","1930CEA","not_available","1540295181",2018-10-23
"24BD0A23","15DDB01","A0BAB6C","A0BAB6C","90DA5D0","accommodations_unnecessary","1521364119",2018-03-18
"1569DF0E","E446D4","180B917","180B917","59D1CB2","unknown","1504528831",2017-09-04
"138ABFCC","F62D95","9C3091","9C3091","645C7CA","accommodations_unnecessary","1494626111",2017-05-12
"3147662A","DE9DC2","29A07B7","29A07B7","1B2351D","host_courtesy","1530170777",2018-06-28
"22E3DB97","DBCB11","1D6A1E","1D6A1E","3491908","unknown","1519246728",2018-02-21
"212834BA","1357C82","8B3698A","8B3698A","89F2DDD","accidental_reservation","1512787193",2017-12-09
"3B73E6E7","AA7AC1","C6CB4FD","C6CB4FD","29356BD","accommodations_unnecessary","1540896034",2018-10-30
"2A61902E","F568A7","48B020C","48B020C","35B682B","uncomfortable_with_guest","1522931780",2018-04-05
"33D00A68","1765D12","3E4183D","3E4183D","5156911","extenuating_circumstance","1532556498",2018-07-25
"30F02938","D9A272","471453A","471453A","497B86A","accommodations_unnecessary","1529990056",2018-06-26
"1E831AC1","B2CFC3","3FD3E8","3FD3E8","8991F8","not_available","1508833940",2017-10-24
"31044223","14B7888","191B119","191B119","236CC6A","other","1529992712",2018-06-26
"3DA6E668","11CE2D3","182712C","182712C","42CA85E","accommodations_unnecessary","1542666486",2018-11-19
"1AFDFF83","23673E","17B290","17B290","B46F81","accommodations_unnecessary","1505141366",2017-09-11
"265DC1FF","15DC14E","1F93DAB","1F93DAB","7345FEE","accommodations_unnecessary","1523570132",2018-04-12
"1A3C0604","138BD63","88E0722","88E0722","8B87C0F","unknown","1503211352",2017-08-20
"376B1EA6","CFB548","6B86701","6B86701","896341","host_courtesy","1536060130",2018-09-04
"2089D6BC","11DA40E","93D4A29","93D4A29","C36808","unknown","1512934246",2017-12-10
"1B0D52A9","DD2559","2602C0","2602C0","237A812","unknown","1507054282",2017-10-03
"284C2AE7","30A9C4","6923508","6923508","F6B1D0","accommodations_unnecessary","1520959798",2018-03-13
"3D5E3CF4","16B237B","1B7CCBE","1B7CCBE","4828D3C","uncomfortable_with_host","1542548502",2018-11-18
"14306463","433E00","6E6A14B","6E6A14B","15D0F63","extenuating_circumstance","1495834425",2017-05-26
"1B748454","AF01FE","5125B6","5125B6","398B631","dislike_accomodations","1510161512",2017-11-08
"344ADE5A","17E3FE3","B77320F","B77320F","167164D","accommodations_unnecessary","1533391320",2018-08-04
